"","word1","word2","n","decade"
"4019","axe","cutting",1,"1850"
"4020","b'dge","co.work",1,"1850"
"4021","b'hoys","ready",1,"1850"
"4022","b'k","balt",1,"1850"
"4023","b'k","commercial",1,"1850"
"4024","b'k","md",1,"1850"
"4025","b'k","north",1,"1850"
"4026","b'k","penn",1,"1850"
"4027","b'k","pennsylvania",1,"1850"
"4028","b'k","strike",1,"1850"
"4029","b'k","susquehan",1,"1850"
"4030","b'k","westminster",1,"1850"
"4031","bad","acts",1,"1850"
"4032","bad","ax",1,"1850"
"4033","bad","company",1,"1850"
"4034","bad","compassion",1,"1850"
"4035","bad","oxample",1,"1850"
"4036","bad","talk",1,"1850"
"4037","bad","whiskey",1,"1850"
"4038","badly","beaten",1,"1850"
"4039","badly","burned",1,"1850"
"4040","badly","hurt",1,"1850"
"4041","bags","hung.d",1,"1850"
"4042","bags","prime",1,"1850"
"4043","bags","shot",1,"1850"
"4044","bail","fearing",1,"1850"
"4045","bailiff","butts",1,"1850"
"4046","bais","laundry",1,"1850"
"4047","balance","33,333",1,"1850"
"4048","bald's","head",1,"1850"
"4049","ball","hitting",1,"1850"
"4050","ball","line",1,"1850"
"4051","ball","nois",1,"1850"
"4052","balt","b'k",1,"1850"
"4053","baltimore","arrived",1,"1850"
"4054","baltimore","aug",1,"1850"
"4055","baltimore","nov",1,"1850"
"4056","baltimore","patriot",1,"1850"
"4057","baltimore","railroad",1,"1850"
"4058","baltimore","soap",1,"1850"
"4059","band","baines",1,"1850"
"4060","band","mas",1,"1850"
"4061","band","master",1,"1850"
"4062","band","named",1,"1850"
"4063","band","preamble",1,"1850"
"4064","band","wagon",1,"1850"
"4065","bank","1",1,"1850"
"4066","bank","b'k",1,"1850"
"4067","bank","columbia",1,"1850"
"4068","bank","forgeries",1,"1850"
"4069","bank","house",1,"1850"
"4070","bank","jonathan",1,"1850"
"4071","bank","notes",1,"1850"
"4072","bank","notice",1,"1850"
"4073","bank","persons",1,"1850"
"4074","bank","py",1,"1850"
"4075","bank","square",1,"1850"
"4076","bank","stocks",1,"1850"
"4077","bankers","london",1,"1850"
"4078","banking","conceives",1,"1850"
"4079","baptise","half",1,"1850"
"4080","baptist","church",1,"1850"
"4081","bar","business",1,"1850"
"4082","bar","judges",1,"1850"
"4083","bar","lead",1,"1850"
"4084","bar","middle",1,"1850"
"4085","bar","yuba",1,"1850"
"4086","baratier","murder",1,"1850"
"4087","barbara","county",1,"1850"
"4088","barbarian","haste",1,"1850"
"4089","barbarous","age",1,"1850"
"4090","barbarous","doctrine",1,"1850"
"4091","barbarous","punishments",1,"1850"
"4092","barber","shop",1,"1850"
"4093","barbour","county",1,"1850"
"4094","barclay","barclay",1,"1850"
"4095","barclay","guilt",1,"1850"
"4096","bardin","lat",1,"1850"
"4097","barely","escaped",1,"1850"
"4098","barely","postponedand",1,"1850"
"4099","barely","reached",1,"1850"
"4100","barely","space",1,"1850"
"4101","barmes","parker",1,"1850"
"4102","barnburner","hung",1,"1850"
"4103","barnes","allen",1,"1850"
"4104","barns","stables",1,"1850"
"4105","barnum","house",1,"1850"
"4106","barque","sarimento",1,"1850"
"4107","barrels","crushed",1,"1850"
"4108","barrels","prime",1,"1850"
"4109","barry's","tri",1,"1850"
"4110","bars","stones",1,"1850"
"4111","bartholomew","lynch",1,"1850"
"4112","bartlett's","boundary",1,"1850"
"4113","bas","de",1,"1850"
"4114","base","tools",1,"1850"
"4115","basis","commenced",1,"1850"
"4116","bassford","bryan's",1,"1850"
"4117","bat","al",1,"1850"
"4118","bat","barely",1,"1850"
"4119","battle","ensued",1,"1850"
"4120","battle","ground",1,"1850"
"4121","battle","killing",1,"1850"
"4122","bave","post",1,"1850"
"4123","bayle","county",1,"1850"
"4124","bayonet","thrusts",1,"1850"
"4125","bayonets","secured",1,"1850"
"4126","bead","set",1,"1850"
"4127","bear","hunt",1,"1850"
"4128","bear","witness",1,"1850"
"4129","beardless","lip",1,"1850"
"4130","beare","wyllis",1,"1850"
"4131","beargrass","bridge",1,"1850"
"4132","bearing","generous",1,"1850"
"4133","bearing","quartz",1,"1850"
"4134","beastly","bloody",1,"1850"
"4135","beaten","inhumanly",1,"1850"
"4136","beaten","ver",1,"1850"
"4137","beautiful","building",1,"1850"
"4138","beautiful","color",1,"1850"
"4139","beautiful","girl",1,"1850"
"4140","beautiful","lake",1,"1850"
"4141","beautiful","ortole",1,"1850"
"4142","beautiful","peatedly",1,"1850"
"4143","beautifully","located",1,"1850"
"4144","bed","ap",1,"1850"
"4145","bed","bugs",1,"1850"
"4146","bed","la",1,"1850"
"4147","bee","15",1,"1850"
"4148","behalf","rev",1,"1850"
"4149","behalf","save",1,"1850"
"4150","behold","unheeding",1,"1850"
"4151","believed","urged",1,"1850"
"4152","bell","rung",1,"1850"
"4153","bell","seized",1,"1850"
"4154","bell","william",1,"1850"
"4155","bell's","suspicions",1,"1850"
"4156","belle","angenue",1,"1850"
"4157","belleve","coughe",1,"1850"
"4158","bellous","assertion",1,"1850"
"4159","belly's","views",1,"1850"
"4160","bend","aug",1,"1850"
"4161","bend","caseinteresting",1,"1850"
"4162","bend","washington",1,"1850"
"4163","benevolent","citizens",1,"1850"
"4164","bennett","aged",1,"1850"
"4165","ber","chlidr",1,"1850"
"4166","berately","perpetrate",1,"1850"
"4167","bereaved","thrilled",1,"1850"
"4168","berlin","journal",1,"1850"
"4169","bernard","mcfeely",1,"1850"
"4170","bestowed","abject",1,"1850"
"4171","beth","margaret",1,"1850"
"4172","bettini","lucrezia",1,"1850"
"4173","betts","started",1,"1850"
"4174","beware","winter",1,"1850"
"4175","bewere","preserved",1,"1850"
"4176","bien","70",1,"1850"
"4177","bill","har",1,"1850"
"4178","bill","harding",1,"1850"
"4179","bill","postage",1,"1850"
"4180","bill","ter",1,"1850"
"4181","bills","collected",1,"1850"
"4182","bills","receivable",1,"1850"
"4183","birth","song",1,"1850"
"4184","bis","absence",1,"1850"
"4185","bis","body",1,"1850"
"4186","bis","dapper",1,"1850"
"4187","bis","head",1,"1850"
"4188","bis","master",1,"1850"
"4189","bis","neck",1,"1850"
"4190","bis","power",1,"1850"
"4191","bishop","hughes's",1,"1850"
"4192","biting","em",1,"1850"
"4193","bitter","justice",1,"1850"
"4194","bitter","opponents",1,"1850"
"4195","bitter","persecution",1,"1850"
"4196","bitter","vituperation",1,"1850"
"4197","bitterness","force",1,"1850"
"4198","black","boy",1,"1850"
"4199","black","desperado.the",1,"1850"
"4200","black","fiend",1,"1850"
"4201","black","hair",1,"1850"
"4202","black","marble",1,"1850"
"4203","black","murderer",1,"1850"
"4204","black","obtained",1,"1850"
"4205","black","people",1,"1850"
"4206","black","republican",1,"1850"
"4207","black","ruffian",1,"1850"
"4208","black","sea",1,"1850"
"4209","black","star",1,"1850"
"4210","black","teas",1,"1850"
"4211","black","wretch",1,"1850"
"4212","blackburn","passed",1,"1850"
"4213","blackburn","ran",1,"1850"
"4214","blackburn's","body",1,"1850"
"4215","blackedged","placards",1,"1850"
"4216","blackguard","pugilist",1,"1850"
"4217","blame","attaches",1,"1850"
"4218","blandville","ky",1,"1850"
"4219","blank","catridges",1,"1850"
"4220","ble","lynching",1,"1850"
"4221","ble","nature",1,"1850"
"4222","bleached","sacking",1,"1850"
"4223","blind","passions",1,"1850"
"4224","blindness","lynch",1,"1850"
"4225","blinn","moffat",1,"1850"
"4226","blocks","valued",1,"1850"
"4227","blood","boil",1,"1850"
"4228","blood","flowed",1,"1850"
"4229","blood","momentarily",1,"1850"
"4230","blood","run",1,"1850"
"4231","blood","shed",1,"1850"
"4232","blood","tha",1,"1850"
"4233","blooded","murder",1,"1850"
"4234","bloodto","europe",1,"1850"
"4235","bloody","act",1,"1850"
"4236","bloody","arena",1,"1850"
"4237","bloody","code",1,"1850"
"4238","blow","brought",1,"1850"
"4239","blow","struck",1,"1850"
"4240","blow.charlottesville","adv",1,"1850"
"4241","bluff","arkansas",1,"1850"
"4242","blum","lives",1,"1850"
"4243","bo","sted",1,"1850"
"4244","board","anded",1,"1850"
"4245","boat","10aking",1,"1850"
"4246","boat","instantly",1,"1850"
"4247","boat","landed",1,"1850"
"4248","boat","left",1,"1850"
"4249","boat","opposite",1,"1850"
"4250","boatswain's","nate",1,"1850"
"4251","bodell","lynched",1,"1850"
"4252","bodies","consumed",1,"1850"
"4253","bodies","lay",1,"1850"
"4254","bodies","suspended",1,"1850"
"4255","body","chucked",1,"1850"
"4256","body","conveyed",1,"1850"
"4257","body","covered",1,"1850"
"4258","body","graham",1,"1850"
"4259","body","poli",1,"1850"
"4260","body","politic",1,"1850"
"4261","body","thrown",1,"1850"
"4262","body","tied",1,"1850"
"4263","body","uncoffined",1,"1850"
"4264","boil","bursting",1,"1850"
"4265","boil","read",1,"1850"
"4266","boiling","pounding",1,"1850"
"4267","bold","read",1,"1850"
"4268","bold","shameless",1,"1850"
"4269","bon","chretien",1,"1850"
"4270","bon","county",1,"1850"
"4271","bon","tons",1,"1850"
"4272","bones","exe",1,"1850"
"4273","bonestabs","apparently",1,"1850"
"4274","boon","county",1,"1850"
"4275","boone","imme",1,"1850"
"4276","boone's","fork",1,"1850"
"4277","boot","heels",1,"1850"
"4278","boots","aud",1,"1850"
"4279","border","ruffian",1,"1850"
"4280","border","rufians",1,"1850"
"4281","border","rugiaus",1,"1850"
"4282","bore","marks",1,"1850"
"4283","bore","requisition",1,"1850"
"4284","born","americans",1,"1850"
"4285","born","citizens",1,"1850"
"4286","born","free",1,"1850"
"4287","boston","april",1,"1850"
"4288","boston","mob",1,"1850"
"4289","boston","outrage",1,"1850"
"4290","boston","post",1,"1850"
"4291","boston","reached",1,"1850"
"4292","boston","rescue",1,"1850"
"4293","boston","touch",1,"1850"
"4294","boston","york",1,"1850"
"4295","boteler","vallandigham",1,"1850"
"4296","boting","tour",1,"1850"
"4297","botion","sold",1,"1850"
"4298","bound","apprentice",1,"1850"
"4299","bound","chesapeake",1,"1850"
"4300","boundary","commissioner",1,"1850"
"4301","bounded","morris",1,"1850"
"4302","bounding","forward",1,"1850"
"4303","boundless","creduliforms",1,"1850"
"4304","bow","superintendent",1,"1850"
"4305","bowers","returned",1,"1850"
"4306","bowery","theatre",1,"1850"
"4307","boxes","adamantine",1,"1850"
"4308","boxes","peel",1,"1850"
"4309","boy","party",1,"1850"
"4310","boy","stephen",1,"1850"
"4311","boy","twelve",1,"1850"
"4312","boyd","wilkinson",1,"1850"
"4313","boyle","circuit",1,"1850"
"4314","bracing","fine",1,"1850"
"4315","brady","steph",1,"1850"
"4316","brain","aged",1,"1850"
"4317","brains","beaten",1,"1850"
"4318","braits","beaten",1,"1850"
"4319","branch","visits",1,"1850"
"4320","branches","extended",1,"1850"
"4321","brandywine","delaware",1,"1850"
"4322","braunfels","correspondent",1,"1850"
"4323","brazos","santiago",1,"1850"
"4324","brazos","texas",1,"1850"
"4325","breach","patriotio",1,"1850"
"4326","bread","corn",1,"1850"
"4327","bread","ripe",1,"1850"
"4328","break","crockery",1,"1850"
"4329","breathe","vengeance",1,"1850"
"4330","breed","indians",1,"1850"
"4331","brenham","strong",1,"1850"
"4332","brethren","murderers",1,"1850"
"4333","briar","patch",1,"1850"
"4334","briard","struck",1,"1850"
"4335","brick","bats",1,"1850"
"4336","brick","building",1,"1850"
"4337","brick","lands",1,"1850"
"4338","brickbats","clubs",1,"1850"
"4339","bride","viewed",1,"1850"
"4340","bridge","leading",1,"1850"
"4341","bridged","space",1,"1850"
"4342","briefly","stated",1,"1850"
"4343","brig","penguine",1,"1850"
"4344","brig","somers",1,"1850"
"4345","bright","eyes",1,"1850"
"4346","brightest","day",1,"1850"
"4347","bring","diefent",1,"1850"
"4348","bringing","californie",1,"1850"
"4349","brings","300",1,"1850"
"4350","brings","5,50",1,"1850"
"4351","briscoe","davis",1,"1850"
"4352","british","museum",1,"1850"
"4353","british","steamer",1,"1850"
"4354","bro","aurora",1,"1850"
"4355","broad","cloth",1,"1850"
"4356","brod","nord",1,"1850"
"4357","broeck's","winnings",1,"1850"
"4358","brokers","gold",1,"1850"
"4359","bronchitis","difiealt",1,"1850"
"4360","brond","day",1,"1850"
"4361","brother","pursued",1,"1850"
"4362","brought","360",1,"1850"
"4363","brought","colony",1,"1850"
"4364","brought","europe",1,"1850"
"4365","brought","forward",1,"1850"
"4366","brought","home",1,"1850"
"4367","brought","property",1,"1850"
"4368","brown","domestics",1,"1850"
"4369","brown","editor",1,"1850"
"4370","brown","individually",1,"1850"
"4371","brown","toilet",1,"1850"
"4372","brown's","fate",1,"1850"
"4373","brownsville","determined",1,"1850"
"4374","brunswick","600",1,"1850"
"4375","brutal","affair",1,"1850"
"4376","brutal","custom",1,"1850"
"4377","brutal","mandate",1,"1850"
"4378","brutal","outrage",1,"1850"
"4379","brutal","participant",1,"1850"
"4380","brutal","wretch",1,"1850"
"4381","brutality","committed",1,"1850"
"4382","brutally","assaulted",1,"1850"
"4383","brute","instinct",1,"1850"
"4384","brutes","deliberately",1,"1850"
"4385","bryan's","pulmonic",1,"1850"
"4386","bryan's","pulmonig",1,"1850"
"4387","buarders","bours",1,"1850"
"4388","buck","shot",1,"1850"
"4389","buda","aug",1,"1850"
"4390","buffalo","aug",1,"1850"
"4391","buffalo","county",1,"1850"
"4392","buffalo","express",1,"1850"
"4393","buffalo","william",1,"1850"
"4394","buffin's","bay",1,"1850"
"4395","bug","poison",1,"1850"
"4396","bugle","published",1,"1850"
"4397","bui","ding",1,"1850"
"4398","build","ten",1,"1850"
"4399","building","struck",1,"1850"
"4400","buildings","alote",1,"1850"
"4401","buildings","destroyed",1,"1850"
"4402","buildings","merchandise",1,"1850"
"4403","bullies","emigrants",1,"1850"
"4404","bullit","county",1,"1850"
"4405","bullittle","larger",1,"1850"
"4406","bunch","raisins",1,"1850"
"4407","bung","dave",1,"1850"
"4408","bunting","john",1,"1850"
"4409","buoyant","strong",1,"1850"
"4410","bur","attorneys",1,"1850"
"4411","burford","postmastera",1,"1850"
"4412","burford's","summit",1,"1850"
"4413","burglary","swollen",1,"1850"
"4414","buried","blow.charlottesville",1,"1850"
"4415","burlington","vt",1,"1850"
"4416","burly","german",1,"1850"
"4417","burly","negro",1,"1850"
"4418","burn","ab",1,"1850"
"4419","burn","left",1,"1850"
"4420","burn","san",1,"1850"
"4421","burneda","gentleman",1,"1850"
"4422","burning","carcass",1,"1850"
"4423","burning","flesh",1,"1850"
"4424","burning","mass",1,"1850"
"4425","burning","phil",1,"1850"
"4426","burning","pile",1,"1850"
"4427","burning","san",1,"1850"
"4428","burnt","ed",1,"1850"
"4429","burville","caroline",1,"1850"
"4430","business","improving",1,"1850"
"4431","business","means",1,"1850"
"4432","business","portiona",1,"1850"
"4433","business","prospects",1,"1850"
"4434","business","qualifications",1,"1850"
"4435","business","sorbed",1,"1850"
"4436","butcher","named",1,"1850"
"4437","butchers","robbers",1,"1850"
"4438","butis","cavendish",1,"1850"
"4439","butler","county",1,"1850"
"4440","bystanders","interfered",1,"1850"
"4441","ca","davis",1,"1850"
"4442","cabbage","lance",1,"1850"
"4443","cabin","crying",1,"1850"
"4444","cabin","floor",1,"1850"
"4445","cabin","flour",1,"1850"
"4446","cabin","passen",1,"1850"
"4447","cabin","passengers",1,"1850"
"4448","cadita","paroisse",1,"1850"
"4449","cairo","times",1,"1850"
"4450","california","20",1,"1850"
"4451","california","adding",1,"1850"
"4452","california","alas",1,"1850"
"4453","california","arrived",1,"1850"
"4454","california","deserve",1,"1850"
"4455","california","emigrant",1,"1850"
"4456","california","express",1,"1850"
"4457","california","homicide",1,"1850"
"4458","california","hunter",1,"1850"
"4459","california","journals",1,"1850"
"4460","california","lication",1,"1850"
"4461","california","mining",1,"1850"
"4462","california","ruffian",1,"1850"
"4463","california","style",1,"1850"
"4464","california","writes",1,"1850"
"4465","californians","cautious",1,"1850"
"4466","californians","star",1,"1850"
"4467","califorour","government",1,"1850"
"4468","call","15",1,"1850"
"4469","call","attention",1,"1850"
"4470","call","mayor",1,"1850"
"4471","call","ont",1,"1850"
"4472","callaghan","john",1,"1850"
"4473","called","baltimore",1,"1850"
"4474","called","court",1,"1850"
"4475","called","fathers",1,"1850"
"4476","called","lynch",1,"1850"
"4477","called","repeatedly",1,"1850"
"4478","called","sepe",1,"1850"
"4479","callform","loomed",1,"1850"
"4480","callitornia","news",1,"1850"
"4481","calm","deliberate",1,"1850"
"4482","calm","judgment",1,"1850"
"4483","calmer","citi",1,"1850"
"4484","calmer","judgement",1,"1850"
"4485","cameron","milk",1,"1850"
"4486","cameron","mills",1,"1850"
"4487","camp","fire",1,"1850"
"4488","camp","probable",1,"1850"
"4489","campbell","proceded",1,"1850"
"4490","campo","se",1,"1850"
"4491","canada","6,500",1,"1850"
"4492","canada","security",1,"1850"
"4493","candidates","phil",1,"1850"
"4494","candles","60",1,"1850"
"4495","cannon","house",1,"1850"
"4496","cans","shot",1,"1850"
"4497","cante","highly",1,"1850"
"4498","capital","200,000",1,"1850"
"4499","capital","offence",1,"1850"
"4500","capital","pun",1,"1850"
"4501","capitally","punished",1,"1850"
"4502","cappadocia","born",1,"1850"
"4503","capt","briard",1,"1850"
"4504","capt","edwin",1,"1850"
"4505","capt","elijah",1,"1850"
"4506","capt","hunter",1,"1850"
"4507","capt","irish",1,"1850"
"4508","capt","love's",1,"1850"
"4509","capt","pumphrey",1,"1850"
"4510","capt","snow",1,"1850"
"4511","capt","stone",1,"1850"
"4512","captain","bayliss",1,"1850"
"4513","captain","mcclenahan",1,"1850"
"4514","captain","porteus",1,"1850"
"4515","captivating","bows",1,"1850"
"4516","captors","serv",1,"1850"
"4517","captured","brought",1,"1850"
"4518","car","banging",1,"1850"
"4519","car","caminares",1,"1850"
"4520","card","playing",1,"1850"
"4521","card","stating",1,"1850"
"4522","carmine","12",1,"1850"
"4523","carne","jr",1,"1850"
"4524","carolica","christian",1,"1850"
"4525","carolina","named",1,"1850"
"4526","carpenter's","axe",1,"1850"
"4527","carried","al",1,"1850"
"4528","carried","madam",1,"1850"
"4529","carried","rifles",1,"1850"
"4530","carson","creek",1,"1850"
"4531","carson's","creek",1,"1850"
"4532","cartwright","fired",1,"1850"
"4533","cary","street",1,"1850"
"4534","caseinteresting","partieu",1,"1850"
"4535","casey","shot",1,"1850"
"4536","cash","capital",1,"1850"
"4537","cash","price",1,"1850"
"4538","casseday","jersey",1,"1850"
"4539","cassimeres","vestings",1,"1850"
"4540","castelated","porter's",1,"1850"
"4541","casualties.murder","lynching",1,"1850"
"4542","cata","fairfax",1,"1850"
"4543","catalogues","tween",1,"1850"
"4544","catastrophe","sort",1,"1850"
"4545","catch","hold",1,"1850"
"4546","catholic","priest",1,"1850"
"4547","catholics","finding",1,"1850"
"4548","caths","swore",1,"1850"
"4549","cato","compete",1,"1850"
"4550","caught","sympathetically",1,"1850"
"4551","caused","tions",1,"1850"
"4552","causing","instant",1,"1850"
"4553","cautions","friends",1,"1850"
"4554","cayuga","county",1,"1850"
"4555","ced","teachers",1,"1850"
"4556","ceiling","bystanders",1,"1850"
"4557","ceived","100,000",1,"1850"
"4558","celebrated","american",1,"1850"
"4559","celebrated","digginge",1,"1850"
"4560","celebrated","equestian",1,"1850"
"4561","celebrated","sioner",1,"1850"
