"","...1","index","file_id","newspaper_name","date","year","month","day","url","article_id","sn","newspaper_city","newspaper_state","black_press","edition","mod_id","article_title","collection","authors","document_type","issn","find_a_copy","filepath","file_id_old","file_id2_old","url_backup","page"
"435",6199,10863,"bp203","The Pittsburgh Courier",1949-03-19,1949,NA,NA,"https://www.proquest.com/historical-newspapers/praise-arrest-suspected-la-lynchers/docview/202236317/se-2?accountid=14696",NA,NA,"Pittsburgh","Pennsylvania","Y",NA,NA,"Praise Arrest Of Suspected La. Lynchers","ProQuest Historical Newspapers: Pittsburgh Courier",NA,"article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=22&amp;date=1949-03-19&amp;atitle=Praise+Arrest+Of+Suspected+La.+Lynchers&amp;au=&amp;id=doi:","black_press/bp203.txt",NA,NA,NA,"22"
"436",6200,10864,"bp204","Philadelphia Tribune",1949-03-12,1949,NA,NA,"https://www.proquest.com/historical-newspapers/jail-3-members-mob-who-flipped-coin-kill-youth/docview/531941813/se-2?accountid=14696",NA,NA,"Philadelphia","Pennsylvania","Y",NA,NA,"Jail 3 Members of Mob Who Flipped Coin to Kill Youth","ProQuest Historical Newspapers: Philadelphia Tribune",NA,"article","0746-956X","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=0746956X&amp;volume=&amp;issue=&amp;title=Philadelphia+Tribune+%281912-%29&amp;spage=2&amp;date=1949-03-12&amp;atitle=Jail+3+Members+of+Mob+Who+Flipped+Coin+to+Kill+Youth&amp;au=&amp;id=doi:","black_press/bp204.txt",NA,NA,NA,"2"
"437",6201,10865,"bp205","Cleveland Call and Post",1949-01-22,1949,NA,NA,"https://www.proquest.com/historical-newspapers/georgia-justice/docview/184199986/se-2?accountid=14696",NA,NA,"Cleveland","Ohio","Y",NA,NA,"GEORGIA JUSTICE","ProQuest Historical Newspapers: Cleveland Call and Post",NA,"article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=Cleveland+Call+and+Post+%281934-1962%29&amp;spage=4B&amp;date=1949-01-22&amp;atitle=GEORGIA+JUSTICE&amp;au=&amp;id=doi:","black_press/bp205.txt",NA,NA,NA,"4B"
"438",6202,10866,"bp206","Atlanta Daily World",1948-12-14,1948,NA,NA,"https://www.proquest.com/historical-newspapers/body-slain-negro-fished-out-river-near-vienna/docview/490874320/se-2?accountid=14696",NA,NA,"Atlanta","Georgia","Y",NA,NA,"Body Of Slain Negro Fished Out Of River Near Vienna: Mystery Shrouds Death Of Gagged Man Found Shot News Withheld From Press For Over A Month","ProQuest Historical Newspapers: Atlanta Daily World",NA,"front_page","1528-6142","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=1&amp;date=1948-12-14&amp;atitle=Body+Of+Slain+Negro+Fished+Out+Of+River+Near+Vienna&amp;au=&amp;id=doi:","black_press/bp206.txt",NA,NA,NA,"1"
"439",6203,10867,"bp207","Atlanta Daily World",1948-12-11,1948,NA,NA,"https://www.proquest.com/historical-newspapers/vote-threat-against-mallards-shocks-jury/docview/490870868/se-2?accountid=14696",NA,NA,"Atlanta","Georgia","Y",NA,NA,"VOTE-THREAT AGAINST MALLARDS SHOCKS JURY: TWO INDICTED IN TOOMBS LYNCHING FLASH!!","ProQuest Historical Newspapers: Atlanta Daily World","Jackson, Marion E","front_page","1528-6142","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=1&amp;date=1948-12-11&amp;atitle=VOTE-THREAT+AGAINST+MALLARDS+SHOCKS+JURY&amp;au=Jackson%2C+Marion+E&amp;id=doi:","black_press/bp207.txt",NA,NA,NA,"1"
"440",6204,10868,"bp208","Atlanta Daily World",1948-12-05,1948,NA,NA,"https://www.proquest.com/historical-newspapers/still-no-evidence/docview/490875170/se-2?accountid=14696",NA,NA,"Atlanta","Georgia","Y",NA,NA,"Still ""No Evidence""","ProQuest Historical Newspapers: Atlanta Daily World",NA,"editorial_article","1528-6142","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=4&amp;date=1948-12-05&amp;atitle=Still+%22No+Evidence%22&amp;au=&amp;id=doi:","black_press/bp208.txt",NA,NA,NA,"4"
"441",6205,10869,"bp209","Atlanta Daily World",1948-12-04,1948,NA,NA,"https://www.proquest.com/historical-newspapers/on-reel/docview/490875343/se-2?accountid=14696",NA,NA,"Atlanta","Georgia","Y",NA,NA,"ON THE REEL: TOP NEWS IN MOSCOW; BABIES BORN OUT OF WEDLOCK; CHRISTMAS CHEER FUND NEWS ITEM","ProQuest Historical Newspapers: Atlanta Daily World","ARNOLD, TASCHEREAU","article","1528-6142","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=2&amp;date=1948-12-04&amp;atitle=ON+THE+REEL&amp;au=ARNOLD%2C+TASCHEREAU&amp;id=doi:","black_press/bp209.txt",NA,NA,NA,"2"
"442",6206,10870,"bp210","Atlanta Daily World",1948-10-21,1948,NA,NA,"https://www.proquest.com/historical-newspapers/virginia-equal-school-facility-trial-ends-ruling/docview/490863961/se-2?accountid=14696",NA,NA,"Atlanta","Georgia","Y",NA,NA,"Virginia Equal School Facility Trial Ends; Ruling Seen By 49: Judge Admits School Facilities Deplorable","ProQuest Historical Newspapers: Atlanta Daily World",NA,"front_page","1528-6142","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=1&amp;date=1948-10-21&amp;atitle=Virginia+Equal+School+Facility+Trial+Ends%3B+Ruling+Seen+By+49&amp;au=&amp;id=doi:","black_press/bp210.txt",NA,NA,NA,"1"
"443",6207,10871,"bp211","The Pittsburgh Courier",1948-07-31,1948,NA,NA,"https://www.proquest.com/historical-newspapers/lads-who-routed-would-be-killers-face-assault/docview/202199562/se-2?accountid=14696",NA,NA,"Pittsburgh","Pennsylvania","Y",NA,NA,"Lads Who Routed Would-Be Killers Face 'Assault' Charge","ProQuest Historical Newspapers: Pittsburgh Courier","Special to The Courier","article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=13&amp;date=1948-07-31&amp;atitle=Lads+Who+Routed+Would-Be+Killers+Face+%27Assault%27+Charge&amp;au=Special+to+The+Courier&amp;id=doi:","black_press/bp211.txt",NA,NA,NA,"13"
"444",6208,10872,"bp212","New Journal and Guide",1948-07-10,1948,NA,NA,"https://www.proquest.com/historical-newspapers/there-was-no-negro-mob/docview/567801237/se-2?accountid=14696",NA,NA,"Norfolk","Virginia","Y",NA,NA,"There Was No Negro Mob: Story Of Threatened Lynching Debunked","ProQuest Historical Newspapers: Norfolk Journal and Guide",NA,"article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=D26A&amp;date=1948-07-10&amp;atitle=There+Was+No+Negro+Mob&amp;au=&amp;id=doi:","black_press/bp212.txt",NA,NA,NA,"D26"
"445",6209,10873,"bp213","The Chicago Defender National edition",1948-07-03,1948,NA,NA,"https://www.proquest.com/historical-newspapers/bookshelf/docview/492778399/se-2?accountid=14696",NA,NA,"Chicago","Illinois","Y",NA,NA,"Bookshelf: ""South Wind Blows""","ProQuest Historical Newspapers: Chicago Defender","Martin, Gertrude","review","2572-5319","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=15&amp;date=1948-07-03&amp;atitle=Bookshelf&amp;au=Martin%2C+Gertrude&amp;id=doi:","black_press/bp213.txt",NA,NA,NA,"15"
"446",6210,10874,"bp214","Philadelphia Tribune",1948-06-19,1948,NA,NA,"https://www.proquest.com/historical-newspapers/brutality-ala-city-probed/docview/531903096/se-2?accountid=14696",NA,NA,"Philadelphia","Pennsylvania","Y",NA,NA,"Brutality In Ala. City Probed","ProQuest Historical Newspapers: Philadelphia Tribune",NA,"article","0746-956X","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=0746956X&amp;volume=&amp;issue=&amp;title=Philadelphia+Tribune+%281912-%29&amp;spage=13&amp;date=1948-06-19&amp;atitle=Brutality+In+Ala.+City+Probed&amp;au=&amp;id=doi:","black_press/bp214.txt",NA,NA,NA,"13"
"447",6211,10875,"bp215","New Journal and Guide",1948-03-20,1948,NA,NA,"https://www.proquest.com/historical-newspapers/ga-attorney-general-against-anti-lynch-law/docview/567848788/se-2?accountid=14696",NA,NA,"Norfolk","Virginia","Y",NA,NA,"Ga. Attorney General Against Anti-Lynch Law","ProQuest Historical Newspapers: Norfolk Journal and Guide",NA,"article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=3&amp;date=1948-03-20&amp;atitle=Ga.+Attorney+General+Against+Anti-Lynch+Law&amp;au=&amp;id=doi:","black_press/bp215.txt",NA,NA,NA,"3"
"448",6212,10876,"bp216","Atlanta Daily World",1947-12-19,1947,NA,NA,"https://www.proquest.com/historical-newspapers/letter-editor/docview/490844891/se-2?accountid=14696",NA,NA,"Atlanta","Georgia","Y",NA,NA,"Letter To The Editor: GIVES OPINION ON LOGANVILLE SITUATION","ProQuest Historical Newspapers: Atlanta Daily World","Arnold, T","letter_to_editor","1528-6142","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=6&amp;date=1947-12-19&amp;atitle=Letter+To+The+Editor&amp;au=Arnold%2C+T&amp;id=doi:","black_press/bp216.txt",NA,NA,NA,"6"
"449",6213,10877,"bp217","New Journal and Guide",1947-12-06,1947,NA,NA,"https://www.proquest.com/historical-newspapers/lynchings-assailed-russia/docview/567879336/se-2?accountid=14696",NA,NA,"Norfolk","Virginia","Y",NA,NA,"Lynchings Assailed By Russia: UN Group To Draft International Bill On Human Rights","ProQuest Historical Newspapers: Norfolk Journal and Guide","NNPA News Service","article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=2&amp;date=1947-12-06&amp;atitle=Lynchings+Assailed+By+Russia&amp;au=NNPA+News+Service&amp;id=doi:","black_press/bp217.txt",NA,NA,NA,"2"
"450",6214,10878,"bp218","New Journal and Guide",1947-12-06,1947,NA,NA,"https://www.proquest.com/historical-newspapers/lynchings-assailed-russia/docview/567756233/se-2?accountid=14696",NA,NA,"Norfolk","Virginia","Y",NA,NA,"Lynchings Assailed By Russia","ProQuest Historical Newspapers: Norfolk Journal and Guide","NNPA News service","article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=C2&amp;date=1947-12-06&amp;atitle=Lynchings+Assailed+By+Russia&amp;au=NNPA+News+service&amp;id=doi:","black_press/bp218.txt",NA,NA,NA,"C2"
"451",6215,10879,"bp219","The Chicago Defender National edition",1947-12-06,1947,NA,NA,"https://www.proquest.com/historical-newspapers/mob-burns-school-two-churches/docview/492809436/se-2?accountid=14696",NA,NA,"Chicago","Illinois","Y",NA,NA,"MOB BURNS SCHOOL AND TWO CHURCHES: TERROR BREAKS OUT NEAR SCENE OF MASSACRE WHITE SUPREMACISTS BEGIN NEW HATE REIGN IN GEORGIA","ProQuest Historical Newspapers: Chicago Defender",NA,"front_page","2572-5319","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=1&amp;date=1947-12-06&amp;atitle=MOB+BURNS+SCHOOL+AND+TWO+CHURCHES&amp;au=&amp;id=doi:","black_press/bp219.txt",NA,NA,NA,"1"
"452",6216,10880,"bp220","The Chicago Defender National edition",1947-12-06,1947,NA,NA,"https://www.proquest.com/historical-newspapers/soviets-blast-u-s-lynchings/docview/492678950/se-2?accountid=14696",NA,NA,"Chicago","Illinois","Y",NA,NA,"SOVIETS BLAST U.S. LYNCHINGS: EMBARRASS AMERICANS AT GENEVA MEET SOVIETS BLAST AMERICA FOR LYNCH RECORD","ProQuest Historical Newspapers: Chicago Defender",NA,"front_page","2572-5319","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=1&amp;date=1947-12-06&amp;atitle=SOVIETS+BLAST+U.S.+LYNCHINGS&amp;au=&amp;id=doi:","black_press/bp220.txt",NA,NA,NA,"1"
"453",6217,10881,"bp221","Cleveland Call and Post",1947-12-06,1947,NA,NA,"https://www.proquest.com/historical-newspapers/burn-churches-schools-georgia-county-scene-four/docview/184161765/se-2?accountid=14696",NA,NA,"Cleveland","Ohio","Y",NA,NA,"Burn Churches, Schools In Georgia County, Scene of Four '46 Lynchings","ProQuest Historical Newspapers: Cleveland Call and Post",NA,"front_page",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=Cleveland+Call+and+Post+%281934-1962%29&amp;spage=1A&amp;date=1947-12-06&amp;atitle=Burn+Churches%2C+Schools+In+Georgia+County%2C+Scene+of+Four+%2746+Lynchings&amp;au=&amp;id=doi:","black_press/bp221.txt",NA,NA,NA,"1"
"454",6218,10882,"bp222","Atlanta Daily World",1947-12-03,1947,NA,NA,"https://www.proquest.com/historical-newspapers/u-s-lynchings-termed-most-terrible-crime/docview/490845053/se-2?accountid=14696",NA,NA,"Atlanta","Georgia","Y",NA,NA,"U. S. Lynchings Termed Most Terrible Crime Of Civilization: Russian Delegate Hits Southland Evil","ProQuest Historical Newspapers: Atlanta Daily World",NA,"front_page","1528-6142","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=1&amp;date=1947-12-03&amp;atitle=U.+S.+Lynchings+Termed+Most+Terrible+Crime+Of+Civilization&amp;au=&amp;id=doi:","black_press/bp222.txt",NA,NA,NA,"1"
"455",6219,10883,"bp223","The Chicago Defender National edition",1947-11-01,1947,NA,NA,"https://www.proquest.com/historical-newspapers/national-grapevine/docview/492723423/se-2?accountid=14696",NA,NA,"Chicago","Illinois","Y",NA,NA,"National GRAPEVINE: Just One Thing After Another","ProQuest Historical Newspapers: Chicago Defender","CHEROKEE, CHARLEY","article","2572-5319","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=13&amp;date=1947-11-01&amp;atitle=National+GRAPEVINE&amp;au=CHEROKEE%2C+CHARLEY&amp;id=doi:","black_press/bp223.txt",NA,NA,NA,"13"
"456",6220,10884,"bp224","The Chicago Defender National edition",1947-07-12,1947,NA,NA,"https://www.proquest.com/historical-newspapers/legal-lynching-claims-3-pacify-race-hate/docview/492761927/se-2?accountid=14696",NA,NA,"Chicago","Illinois","Y",NA,NA,"Legal Lynching Claims 3 To Pacify Race Hate","ProQuest Historical Newspapers: Chicago Defender",NA,"article","2572-5319","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=7&amp;date=1947-07-12&amp;atitle=Legal+Lynching+Claims+3+To+Pacify+Race+Hate&amp;au=&amp;id=doi:","black_press/bp224.txt",NA,NA,NA,"7"
"457",6221,10885,"bp225","Los Angeles Sentinel",1947-07-10,1947,NA,NA,"https://www.proquest.com/historical-newspapers/3-doomed-carolina-legal-lynch-spree/docview/562077138/se-2?accountid=14696",NA,NA,"LosAngeles","California","Y",NA,NA,"3 Doomed in Carolina 'Legal Lynch' Spree","ProQuest Historical Newspapers: Los Angeles Sentinel",NA,"article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=Los+Angeles+Sentinel+%281934-%29&amp;spage=8&amp;date=1947-07-10&amp;atitle=3+Doomed+in+Carolina+%27Legal+Lynch%27+Spree&amp;au=&amp;id=doi:","black_press/bp225.txt",NA,NA,NA,"8"
"458",6222,10886,"bp226","Atlanta Daily World",1947-07-09,1947,NA,NA,"https://www.proquest.com/historical-newspapers/herald-tribune-praises-foiling-georgia-mob/docview/490828656/se-2?accountid=14696",NA,NA,"Atlanta","Georgia","Y",NA,NA,"Herald - Tribune Praises Foiling Of Georgia Mob","ProQuest Historical Newspapers: Atlanta Daily World",NA,"front_page","1528-6142","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=1&amp;date=1947-07-09&amp;atitle=Herald+-+Tribune+Praises+Foiling+Of+Georgia+Mob&amp;au=&amp;id=doi:","black_press/bp226.txt",NA,NA,NA,"1"
"459",6223,10887,"bp227","Cleveland Call and Post",1947-06-21,1947,NA,NA,"https://www.proquest.com/historical-newspapers/stage-screen-radio-stars-agains-mobs/docview/184154446/se-2?accountid=14696",NA,NA,"Cleveland","Ohio","Y",NA,NA,"Stage Screen Radio Stars Agains Mobs Demonstration","ProQuest Historical Newspapers: Cleveland Call and Post",NA,"article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=Cleveland+Call+and+Post+%281934-1962%29&amp;spage=7B&amp;date=1947-06-21&amp;atitle=Stage+Screen+Radio+Stars+Agains+Mobs+Demonstration&amp;au=&amp;id=doi:","black_press/bp227.txt",NA,NA,NA,"7B"
"460",6224,10888,"bp228","Atlanta Daily World",1947-06-20,1947,NA,NA,"https://www.proquest.com/historical-newspapers/alleged-attacker-sentmced-20-years-alabama/docview/490825501/se-2?accountid=14696",NA,NA,"Atlanta","Georgia","Y",NA,NA,"Alleged Attacker Sentmced To 20 Years In Alabama","ProQuest Historical Newspapers: Atlanta Daily World",NA,"article","1528-6142","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=2&amp;date=1947-06-20&amp;atitle=Alleged+Attacker+Sentmced+To+20+Years+In+Alabama&amp;au=&amp;id=doi:","black_press/bp228.txt",NA,NA,NA,"2"
"461",6225,10889,"bp229","The Chicago Defender National edition",1947-06-14,1947,NA,NA,"https://www.proquest.com/historical-newspapers/vets-ask-u-s-save-ex-gi/docview/492721036/se-2?accountid=14696",NA,NA,"Chicago","Illinois","Y",NA,NA,"Vets Ask U.S. To Save Ex-GI: Dadeville, Ala. Lynching Feared","ProQuest Historical Newspapers: Chicago Defender","Defender New York Bureau","article","2572-5319","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=7&amp;date=1947-06-14&amp;atitle=Vets+Ask+U.S.+To+Save+Ex-GI&amp;au=Defender+New+York+Bureau&amp;id=doi:","black_press/bp229.txt",NA,NA,NA,"7"
"462",6226,10890,"bp230","Cleveland Call and Post",1947-06-14,1947,NA,NA,"https://www.proquest.com/historical-newspapers/mistrial-declared-trial-two-brothers-who-beat/docview/184134742/se-2?accountid=14696",NA,NA,"Cleveland","Ohio","Y",NA,NA,"Mistrial Declared in Trial of Two Brothers Who Beat Lynch Witness","ProQuest Historical Newspapers: Cleveland Call and Post",NA,"article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=Cleveland+Call+and+Post+%281934-1962%29&amp;spage=1B&amp;date=1947-06-14&amp;atitle=Mistrial+Declared+in+Trial+of+Two+Brothers+Who+Beat+Lynch+Witness&amp;au=&amp;id=doi:","black_press/bp230.txt",NA,NA,NA,"1B"
"463",6227,10891,"bp231","Atlanta Daily World",1947-06-07,1947,NA,NA,"https://www.proquest.com/historical-newspapers/unava-seeks-protection-veteran-alabama/docview/490824791/se-2?accountid=14696",NA,NA,"Atlanta","Georgia","Y",NA,NA,"UNAVA Seeks Protection For Veteran In Alabama","ProQuest Historical Newspapers: Atlanta Daily World",NA,"front_page","1528-6142","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=1&amp;date=1947-06-07&amp;atitle=UNAVA+Seeks+Protection+For+Veteran+In+Alabama&amp;au=&amp;id=doi:","black_press/bp231.txt",NA,NA,NA,"1"
"464",6228,10892,"bp232","New York Amsterdam News",1947-05-31,1947,NA,NA,"https://www.proquest.com/historical-newspapers/timely-topics/docview/225948885/se-2?accountid=14696",NA,NA,"NewYork","New_York","Y",NA,NA,"Timely Topics","ProQuest Historical Newspapers: New York Amsterdam News","Brown, Earl","article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+York+Amsterdam+News+%281943-1961%29&amp;spage=10&amp;date=1947-05-31&amp;atitle=Timely+Topics&amp;au=Brown%2C+Earl&amp;id=doi:","black_press/bp232.txt",NA,NA,NA,"10"
"465",6229,10893,"bp233","New York Amsterdam News",1947-05-31,1947,NA,NA,"https://www.proquest.com/historical-newspapers/7-surrender-on-attempted-lynch-charge/docview/225910115/se-2?accountid=14696",NA,NA,"NewYork","New_York","Y",NA,NA,"7 Surrender On Attempted Lynch Charge","ProQuest Historical Newspapers: New York Amsterdam News",NA,"front_page",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+York+Amsterdam+News+%281943-1961%29&amp;spage=1&amp;date=1947-05-31&amp;atitle=7+Surrender+On+Attempted+Lynch+Charge&amp;au=&amp;id=doi:","black_press/bp233.txt",NA,NA,NA,"1"
