"","index","file_name","article_title","date","year","newspaper_name","newspaper_city","newspaper_state","collection","abstract","store_id","authors","document_type","issn","pages","find_a_copy","start_page","filepath","url","black_press","month","day","page","edition","mod_id","file_id","article_id","sn","black"
"103",119,"bp125","'Second Degree Lynching': Prisoner Roughed Up By Kluxers; Lawmen Arrested",1965-04-17,1965,"New Journal and Guide (1916-)","Norfolk","Virginia","ProQuest Historical Newspapers: Norfolk Journal and Guide","The town nightwatchman and a policeman were arrested Tnursday and charged with ""second degree lynching"" in the terrorizing of a Negro prisoner",568847515,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=2&amp;date=1965-04-17&amp;atitle=%27Second+Degree+Lynching%27&amp;au=&amp;id=doi:","2","black_press/bp125.txt","https://www.proquest.com/historical-newspapers/second-degree-lynching/docview/568847515/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",120,"bp126","'2nd Degree Lynching' Charge For 2 S.C. Men",1965-04-10,1965,"The Chicago Defender (National edition) (1921-1967)","Chicago","Illinois","ProQuest Historical Newspapers: Chicago Defender","PROSPERITY, S.C.--(UPI)-- -- The town night watchman and a policeman were arrested and charged with ""second degree lynching"" in the terrorizing of a Negro prisoner.",493103564,NA,"article","2572-5319","2","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=2&amp;date=1965-04-10&amp;atitle=%272nd+Degree+Lynching%27+Charge+For+2+S.C.+Men&amp;au=&amp;id=doi:","2","black_press/bp126.txt","https://www.proquest.com/historical-newspapers/2nd-degree-lynching-charge-2-s-c-men/docview/493103564/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",121,"bp127","Article 2 -- No Title: The Mississippi Story",1964-07-18,1964,"New York Amsterdam News (1962-)","New_York","New_York","ProQuest Historical Newspapers: New York Amsterdam News","When I first entered the state of Mississippi as an unreconstructed porter assigned to the Emmett Till lynching, I sought out Dr. T. R. M. Howard, Mississippi's top Negro leader at the time, and asked him if the mistreatment of the Negro in Mississippi was really...",226812510,"Hicks, James L","article",NA,"21","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+York+Amsterdam+News+%281962-%29&amp;spage=21&amp;date=1964-07-18&amp;atitle=Article+2+--+No+Title&amp;au=Hicks%2C+James+L&amp;id=doi:","21","black_press/bp127.txt","https://www.proquest.com/historical-newspapers/article-2-no-title/docview/226812510/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",122,"bp128","""Lynch"" Story A Lie; Press, Radio Again Smear Harlem Area: Cops Deny ""Lynch"" Threat BULLETIN",1964-05-30,1964,"New York Amsterdam News (1962-)","New_York","New_York","ProQuest Historical Newspapers: New York Amsterdam News","Radio newsmen and daily press reporters lied on Harlem Tuesday night when they reported that a white mob had tried to ""lynch"" the suspected Negro slayer of a white bartender in Harlem at...",226829544,"Matthews, Leslie","front_page",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+York+Amsterdam+News+%281962-%29&amp;spage=1&amp;date=1964-05-30&amp;atitle=%22Lynch%22+Story+A+Lie%3B+Press%2C+Radio+Again+Smear+Harlem+Area&amp;au=Matthews%2C+Leslie&amp;id=doi:","1","black_press/bp128.txt","https://www.proquest.com/historical-newspapers/lynch-story-lie-press-radio-again-smear-harlem/docview/226829544/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",123,"bp129","THE PEOPLE THAT WALK IN DARKNESS: LYNCH GUILT: WHOSE IS IT?",1963-01-24,1963,"Chicago Daily Defender (Daily Edition) (1960-1973)","Chicago","Illinois","ProQuest Historical Newspapers: Chicago Defender","THE QUESTION OF who is gulity for the lynchings of Negroes is without end and cannot be answered. It is depressing to realize the enormous complexity of the race problem in the South and the innumerable factors contributing toward it.",493946323,"Schulte Nordholt, J W","article","2572-5297","13","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725297&amp;volume=&amp;issue=&amp;title=Chicago+Daily+Defender+%28Daily+Edition%29+%281960-1973%29&amp;spage=13&amp;date=1963-01-24&amp;atitle=THE+PEOPLE+THAT+WALK+IN+DARKNESS&amp;au=Schulte+Nordholt%2C+J+W&amp;id=doi:","13","black_press/bp129.txt","https://www.proquest.com/historical-newspapers/people-that-walk-darkness/docview/493946323/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",124,"bp130","2,000 Hear Malcolm X Rap Powell",1962-04-28,1962,"New York Amsterdam News (1962-)","New_York","New_York","ProQuest Historical Newspapers: New York Amsterdam News","  NEW YORK--""Congressman Powell should come back from Puerto Rico and get the other three Negro congressmen together and demand that the president launch an immediate investigation into the lynching of a uniformed Negro soldier in...",2293008781,NA,"front_page",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+York+Amsterdam+News+%281962-%29&amp;spage=1&amp;date=1962-04-28&amp;atitle=2%2C000+Hear+Malcolm+X+Rap+Powell&amp;au=&amp;id=doi:","1","black_press/bp130.txt","https://www.proquest.com/historical-newspapers/2-000-hear-malcolm-x-rap-powell/docview/2293008781/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",125,"bp131","Ask U. S. to Reopen Mack Parker Lynch Case",1961-12-16,1961,"Cleveland Call and Post (1934-1962)","Cleveland","Ohio","ProQuest Historical Newspapers: Cleveland Call and Post","A Chicago civil liberties organization has called upon the U.S. Attorney general to reopen the Mack Parker lynching case. Parker, a Negro truckdriver, was dragged from his cell in the Poplarville, Miss.",184419101,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=Cleveland+Call+and+Post+%281934-1962%29&amp;spage=1B&amp;date=1961-12-16&amp;atitle=Ask+U.+S.+to+Reopen+Mack+Parker+Lynch+Case&amp;au=&amp;id=doi:","1B","black_press/bp131.txt","https://www.proquest.com/historical-newspapers/ask-u-s-reopen-mack-parker-lynch-case/docview/184419101/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",126,"bp132","Ask Reopening Of Parker Lynch Case",1961-12-09,1961,"The Chicago Defender (National edition) (1921-1967)","Chicago","Illinois","ProQuest Historical Newspapers: Chicago Defender","A Chicago civil liberties organization has called upon the Attorney General to reopen the Mark Parker lynching case. Parker, a Negro truck driver, was dragged from his cell in the Poplarville, Miss., jail and lynched in May 1959.",492996355,NA,"front_page","2572-5319","1","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=1&amp;date=1961-12-09&amp;atitle=Ask+Reopening+Of+Parker+Lynch+Case&amp;au=&amp;id=doi:","1","black_press/bp132.txt","https://www.proquest.com/historical-newspapers/ask-reopening-parker-lynch-case/docview/492996355/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",127,"bp133","Put Three 'Freedom Riders' In Mississippi Lynch Jail",1961-11-16,1961,"Chicago Daily Defender (Daily Edition) (1960-1973)","Chicago","Illinois","ProQuest Historical Newspapers: Chicago Defender","NEW ORLEANS -- Three ""Freedom Riders,"" arrested in Poplarville, Miss., are being held in the same Pearl River County jail from which Mack Parker was dragged by a mob and lynched in 1959.",493870990,NA,"article","2572-5297","2","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725297&amp;volume=&amp;issue=&amp;title=Chicago+Daily+Defender+%28Daily+Edition%29+%281960-1973%29&amp;spage=2&amp;date=1961-11-16&amp;atitle=Put+Three+%27Freedom+Riders%27+In+Mississippi+Lynch+Jail&amp;au=&amp;id=doi:","2","black_press/bp133.txt","https://www.proquest.com/historical-newspapers/put-three-freedom-riders-mississippi-lynch-jail/docview/493870990/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",128,"bp134","The Guilt Of Mankind",1961-05-13,1961,"New York Amsterdam News (1943-1961)","New_York","New_York","ProQuest Historical Newspapers: New York Amsterdam News","The human mind can comprehend the horror of a mob lynching a man. It can understand the fiendishness of a brute raping and murder. ing a woman. In either case the human mind is revolted and filled with indigation. Law-abiding, decent citizens often demand the immediate punishment of the guilty ones whenever such...",225427800,"Brown, Councilman Earl","article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+York+Amsterdam+News+%281943-1961%29&amp;spage=13&amp;date=1961-05-13&amp;atitle=The+Guilt+Of+Mankind&amp;au=Brown%2C+Councilman+Earl&amp;id=doi:","13","black_press/bp134.txt","https://www.proquest.com/historical-newspapers/guilt-mankind/docview/225427800/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",129,"bp135","Alabama Lynching Feared",1960-02-04,1960,"Los Angeles Sentinel (1934-)","Los_Angeles","California","ProQuest Historical Newspapers: Los Angeles Sentinel","BIRMINGHAM, Ala. (ANP)--City and state police were trying Monday to uncover the suspected lynching of an unidentified Negro who was riding in a Cadillac, with a young blond white woman.",564583385,NA,"front_page",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=Los+Angeles+Sentinel+%281934-%29&amp;spage=A1&amp;date=1960-02-04&amp;atitle=Alabama+Lynching+Feared&amp;au=&amp;id=doi:","A1","black_press/bp135.txt","https://www.proquest.com/historical-newspapers/alabama-lynching-feared/docview/564583385/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",130,"bp136","Demand Names Of Lynch Suspects",1960-01-18,1960,"Daily Defender (Daily Edition) (1956-1960)","Chicago","Illinois","ProQuest Historical Newspapers: Chicago Defender","BILOXI, Miss. -- (UPI) -- Negro leaders have called on the FBI to announce the names of 23 men suspected of the lynch-murder of a young Mississippi Negro.",493731927,"Sessions, Cliff","article","2572-5289","A6","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725289&amp;volume=&amp;issue=&amp;title=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;spage=A6&amp;date=1960-01-18&amp;atitle=Demand+Names+Of+Lynch+Suspects&amp;au=Sessions%2C+Cliff&amp;id=doi:","A6","black_press/bp136.txt","https://www.proquest.com/historical-newspapers/demand-names-lynch-suspects/docview/493731927/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",131,"bp137","Feeling Of Guilt Haunts Whites In Poplarville: They'd Like To Forget Lynching Ghost Of Mack Parker Lurking Over Mississippi Town",1960-01-09,1960,"New Journal and Guide (1916-)","Norfolk","Virginia","ProQuest Historical Newspapers: Norfolk Journal and Guide","The white populationt of Poplar ville Miss., is ""wrenched by conflict between dread and guilt' over the lynching of Negro Mack Parker, a magazine editor declared this week.",568689635,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=2&amp;date=1960-01-09&amp;atitle=Feeling+Of+Guilt+Haunts+Whites+In+Poplarville&amp;au=&amp;id=doi:","2","black_press/bp137.txt","https://www.proquest.com/historical-newspapers/feeling-guilt-haunts-whites-poplarville/docview/568689635/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",132,"bp138","Fifth Amendment Claimed By Four ""Lynch"" Witnesses",1960-01-09,1960,"Atlanta Daily World (1932-)","Atlanta","Georgia","ProQuest Historical Newspapers: Atlanta Daily World","  BILOXI, Miss.--(UPI)--A dispute over refusal of four witnesses to answer questions interrupted a federal grand Jury investigation into the lynching of Negro Mack Charles Parker Thursday.",491191524,NA,"front_page","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=1&amp;date=1960-01-09&amp;atitle=Fifth+Amendment+Claimed+By+Four+%22Lynch%22+Witnesses&amp;au=&amp;id=doi:","1","black_press/bp138.txt","https://www.proquest.com/historical-newspapers/fifth-amendment-claimed-four-lynch-witnesses/docview/491191524/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",133,"bp139","Reports Fear, Guilt Dominate Poplarville",1960-01-09,1960,"New York Amsterdam News (1943-1961)","New_York","New_York","ProQuest Historical Newspapers: New York Amsterdam News","The white population of Poplarville, Miss., is ""wrenched by conflict betwen dread and guilt"" over the lynching of Negro Mack Parker, a magazine editor declared this week.",225487859,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+York+Amsterdam+News+%281943-1961%29&amp;spage=5&amp;date=1960-01-09&amp;atitle=Reports+Fear%2C+Guilt+Dominate+Poplarville&amp;au=&amp;id=doi:","5","black_press/bp139.txt","https://www.proquest.com/historical-newspapers/reports-fear-guilt-dominate-poplarville/docview/225487859/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",134,"bp140","Poplarville Said Feeling Guilt Pangs",1960-01-07,1960,"Los Angeles Sentinel (1934-)","Los_Angeles","California","ProQuest Historical Newspapers: Los Angeles Sentinel","NEW YORK -- The white population of Poplarville. Miss., is ""wrenched by conflict between dread and guilt"" over the lynching of Negro Mack Parker, a magazine editor declared this week.",564588715,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=Los+Angeles+Sentinel+%281934-%29&amp;spage=A3&amp;date=1960-01-07&amp;atitle=Poplarville+Said+Feeling+Guilt+Pangs&amp;au=&amp;id=doi:","A3","black_press/bp140.txt","https://www.proquest.com/historical-newspapers/poplarville-said-feeling-guilt-pangs/docview/564588715/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",135,"bp141","Guilt And Fear Plague People Of Poplarville",1960-01-05,1960,"Philadelphia Tribune (1912-)","Philadelphia","Pennsylvania","ProQuest Historical Newspapers: Philadelphia Tribune","The white population of Poplarville, Miss., is ""wrenched by conflict between dread and guilt"" over the lynching of Negro Mack Parker, a magazine...",532197533,NA,"article","0746-956X",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=0746956X&amp;volume=&amp;issue=&amp;title=Philadelphia+Tribune+%281912-%29&amp;spage=16&amp;date=1960-01-05&amp;atitle=Guilt+And+Fear+Plague+People+Of+Poplarville&amp;au=&amp;id=doi:","16","black_press/bp141.txt","https://www.proquest.com/historical-newspapers/guilt-fear-plague-people-poplarville/docview/532197533/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",136,"bp142","Lynching Indictment Depends On Police Conspiracy, Judge Holds",1960-01-05,1960,"Atlanta Daily World (1932-)","Atlanta","Georgia","ProQuest Historical Newspapers: Atlanta Daily World","  BILOXI, Miss.-- (UPI) -- Judge Sidney Mize told a federal grand jury Monday it may indict on civil rights and conspkracy char3cs only if law enforcement. officers conspired with the mob that lynched Mack Charles Parker.",491193029,"Sessions, Cliff","front_page","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=1&amp;date=1960-01-05&amp;atitle=Lynching+Indictment+Depends+On+Police+Conspiracy%2C+Judge+Holds&amp;au=Sessions%2C+Cliff&amp;id=doi:","1","black_press/bp142.txt","https://www.proquest.com/historical-newspapers/lynching-indictment-depends-on-police-conspiracy/docview/491193029/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",137,"bp143","Miss. Town Plagued By Parker Tragedy",1960-01-04,1960,"Daily Defender (Daily Edition) (1956-1960)","Chicago","Illinois","ProQuest Historical Newspapers: Chicago Defender","NEW YORK -- The white population of Poplarville, Miss., is ""wrenched by conflict between dread and guilt"" over the lynching of Negro Mack Parker, a magazine editor declared today.",493912117,NA,"article","2572-5289","A3","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725289&amp;volume=&amp;issue=&amp;title=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;spage=A3&amp;date=1960-01-04&amp;atitle=Miss.+Town+Plagued+By+Parker+Tragedy&amp;au=&amp;id=doi:","A3","black_press/bp143.txt","https://www.proquest.com/historical-newspapers/miss-town-plagued-parker-tragedy/docview/493912117/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",138,"bp144","Poplarville Plagued By Guilt, Fear Over Lynching, Mag Says",1960-01-03,1960,"Atlanta Daily World (1932-)","Atlanta","Georgia","ProQuest Historical Newspapers: Atlanta Daily World","  NEW YORK -- The white population of Poplarville, Miss. is ""wrenched by conflict between dread and guilt"" over the lynching of Negro Mack Parker, a magazine editor declared Saturday.",491193500,NA,"front_page","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=1&amp;date=1960-01-03&amp;atitle=Poplarville+Plagued+By+Guilt%2C+Fear+Over+Lynching%2C+Mag+Says&amp;au=&amp;id=doi:","1","black_press/bp144.txt","https://www.proquest.com/historical-newspapers/poplarville-plagued-guilt-fear-over-lynching-mag/docview/491193500/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
