Sasha_Mohamed,reviewed_by_te,newspaper_name,year,lynching,attempted_y_n,lynching_state,lynching_city,date,similar_coverage_y_n,month,day,page,edition,mod_id,newspaper_state,file_id2.x,num_annotations,file_id2.y,newspaper_city,state,url.y,article_id,sn,url_fixed,date2,url_final
NA,NA,"Vermont watchman and State journal (Montpelier, Vt.)",1851,NA,NA,NA,NA,1851/06/12,NA,6,12,seq-1,ed-1,2,Vermont,87555_0,NA,NA,NA,NA,NA,0,sn84023200,https://articleextractor.org/pages/87555/vtu_foxville_ver01/sn84023200,1851-06-12,https://articleextractor.org/pages/87555/vtu_foxville_ver01/sn84023200/1851/06/12/ed-1/seq-1/0?user_id=6
NA,NA,"The daily crescent ([New Orleans, L...)",1851,NA,NA,NA,NA,1851/06/13,NA,6,13,seq-2,ed-1,1,Louisiana,17370_0,NA,NA,NA,NA,NA,0,sn82015378,https://articleextractor.org/pages/17370/lu_diglett_ver01/sn82015378,1851-06-13,https://articleextractor.org/pages/17370/lu_diglett_ver01/sn82015378/1851/06/13/ed-1/seq-2/0?user_id=6
NA,NA,Richmond daily times (Richmond [Va.]),1851,NA,NA,NA,NA,1851/06/18,NA,6,18,seq-3,ed-1,1,Virginia,17369_0,NA,NA,NA,NA,NA,0,sn84024692,https://articleextractor.org/pages/17369/vi_icelandic_ver01/sn84024692,1851-06-18,https://articleextractor.org/pages/17369/vi_icelandic_ver01/sn84024692/1851/06/18/ed-1/seq-3/0?user_id=6
NA,NA,Richmond daily times (Richmond [Va.]),1851,NA,NA,NA,NA,1851/06/19,NA,6,19,seq-3,ed-1,1,Virginia,17367_0,NA,NA,NA,NA,NA,0,sn84024692,https://articleextractor.org/pages/17367/vi_icelandic_ver01/sn84024692,1851-06-19,https://articleextractor.org/pages/17367/vi_icelandic_ver01/sn84024692/1851/06/19/ed-1/seq-3/0?user_id=6
NA,NA,NA,1851,NA,NA,NA,NA,1851/06/19,NA,6,19,seq-1,ed-1,2,Ohio,87551_0,NA,NA,NA,NA,NA,0,sn87070038,https://articleextractor.org/pages/87551/ohi_drake_ver01/sn87070038,1851-06-19,https://articleextractor.org/pages/87551/ohi_drake_ver01/sn87070038/1851/06/19/ed-1/seq-1/0?user_id=6
NA,NA,"Mississippi palladium (Holly Springs, ...)",1851,NA,NA,NA,NA,1851/06/20,NA,6,20,seq-2,ed-1,2,Mississippi,87549_0,NA,NA,NA,NA,NA,0,sn83016883,https://articleextractor.org/pages/87549/msar_goldenharvest_ver01/sn83016883,1851-06-20,https://articleextractor.org/pages/87549/msar_goldenharvest_ver01/sn83016883/1851/06/20/ed-1/seq-2/0?user_id=6
NA,NA,"The Portsmouth inquirer (Portsmouth, O. ...)",1851,NA,NA,NA,NA,1851/06/23,NA,6,23,seq-3,ed-1,1,Ohio,17365_0,NA,NA,NA,NA,NA,0,sn85026203,https://articleextractor.org/pages/17365/ohi_drake_ver01/sn85026203,1851-06-23,https://articleextractor.org/pages/17365/ohi_drake_ver01/sn85026203/1851/06/23/ed-1/seq-3/0?user_id=6
NA,NA,"Fayetteville observer (Fayetteville, T...)",1851,NA,NA,NA,NA,1851/06/24,NA,6,24,seq-2,ed-1,2,Tennessee,87548_0,NA,NA,NA,NA,NA,0,sn85033395,https://articleextractor.org/pages/87548/tu_homer_ver01/sn85033395,1851-06-24,https://articleextractor.org/pages/87548/tu_homer_ver01/sn85033395/1851/06/24/ed-1/seq-2/0?user_id=6
NA,NA,"Lewisburg chronicle (Lewisburg, Pa.)",1851,NA,NA,NA,NA,1851/06/25,NA,6,25,seq-4,ed-1,1,Pennsylvania,14220_0,NA,NA,NA,NA,NA,0,sn85055197,https://articleextractor.org/pages/14220/pst_fenske_ver02/sn85055197,1851-06-25,https://articleextractor.org/pages/14220/pst_fenske_ver02/sn85055197/1851/06/25/ed-1/seq-4/0?user_id=6
NA,NA,"Weekly North Carolina standard (Raleigh, N.C.)",1851,NA,NA,NA,NA,1851/06/25,NA,6,25,seq-1,ed-1,1,North Carolina,17348_0,NA,NA,NA,NA,NA,0,sn84045030,https://articleextractor.org/pages/17348/ncu_alligator_ver01/sn84045030,1851-06-25,https://articleextractor.org/pages/17348/ncu_alligator_ver01/sn84045030/1851/06/25/ed-1/seq-1/0?user_id=6
NA,NA,"Fremont weekly freeman (Fremont, Sandus...)",1851,NA,NA,NA,NA,1851/06/28,NA,6,28,seq-3,ed-1,2,Ohio,87587_0,NA,NA,NA,NA,NA,0,sn85026051,https://articleextractor.org/pages/87587/ohi_ingstad_ver01/sn85026051,1851-06-28,https://articleextractor.org/pages/87587/ohi_ingstad_ver01/sn85026051/1851/06/28/ed-1/seq-3/0?user_id=6
NA,NA,NA,1851,NA,NA,NA,NA,1851/07/02,NA,7,2,seq-3,ed-1,2,Indiana,87554_0,NA,NA,NA,NA,NA,0,sn87056240,https://articleextractor.org/pages/87554/in_fairmount_ver02/sn87056240,1851-07-02,https://articleextractor.org/pages/87554/in_fairmount_ver02/sn87056240/1851/07/02/ed-1/seq-3/0?user_id=6
NA,NA,Richmond daily times (Richmond [Va.]),1851,NA,NA,NA,NA,1851/07/08,NA,7,8,seq-3,ed-1,1,Virginia,17344_0,NA,NA,NA,NA,NA,0,sn84024692,https://articleextractor.org/pages/17344/vi_icelandic_ver01/sn84024692,1851-07-08,https://articleextractor.org/pages/17344/vi_icelandic_ver01/sn84024692/1851/07/08/ed-1/seq-3/0?user_id=6
NA,NA,"The Minnesota pioneer (St. Paul, Minn....)",1851,NA,NA,NA,NA,1851/07/10,NA,7,10,seq-1,ed-1,1,Minnesota,17342_0,NA,NA,NA,NA,NA,0,sn83025241,https://articleextractor.org/pages/17342/mnhi_foxtrot_ver01/sn83025241,1851-07-10,https://articleextractor.org/pages/17342/mnhi_foxtrot_ver01/sn83025241/1851/07/10/ed-1/seq-1/0?user_id=6
NA,NA,"Eastern times (Bath, Me.)",1851,NA,NA,NA,NA,1851/07/10,NA,7,10,seq-2,ed-1,1,Maine,17343_0,NA,NA,NA,NA,NA,0,sn82014356,https://articleextractor.org/pages/17343/me_calais_ver02/sn82014356,1851-07-10,https://articleextractor.org/pages/17343/me_calais_ver02/sn82014356/1851/07/10/ed-1/seq-2/0?user_id=6
NA,NA,Richmond daily times (Richmond [Va.]),1851,NA,NA,NA,NA,1851/07/12,NA,7,12,seq-2,ed-1,1,Virginia,17057_0,NA,NA,NA,NA,NA,0,sn84024692,https://articleextractor.org/pages/17057/vi_icelandic_ver01/sn84024692,1851-07-12,https://articleextractor.org/pages/17057/vi_icelandic_ver01/sn84024692/1851/07/12/ed-1/seq-2/0?user_id=6
NA,NA,"Southern sentinel (Plaquemine, Par...)",1851,NA,NA,NA,NA,1851/07/12,NA,7,12,seq-1,ed-1,2,Louisiana,87552_0,NA,NA,NA,NA,NA,0,sn88064476,https://articleextractor.org/pages/87552/lu_blastoise_ver01/sn88064476,1851-07-12,https://articleextractor.org/pages/87552/lu_blastoise_ver01/sn88064476/1851/07/12/ed-1/seq-1/0?user_id=6
NA,NA,"The Middlebury register (Middlebury, Vt.)",1851,NA,NA,NA,NA,1851/07/16,NA,7,16,seq-2,ed-1,2,Vermont,87728_0,NA,NA,NA,NA,NA,0,sn83025667,https://articleextractor.org/pages/87728/vtu_irasburg_ver01/sn83025667,1851-07-16,https://articleextractor.org/pages/87728/vtu_irasburg_ver01/sn83025667/1851/07/16/ed-1/seq-2/0?user_id=6
NA,NA,NA,1851,NA,NA,NA,NA,1851/07/18,NA,7,18,seq-2,ed-1,1,Iowa,17059_0,NA,NA,NA,NA,NA,0,sn86081965,https://articleextractor.org/pages/17059/iahi_bellsprout_ver01/sn86081965,1851-07-18,https://articleextractor.org/pages/17059/iahi_bellsprout_ver01/sn86081965/1851/07/18/ed-1/seq-2/0?user_id=6
NA,NA,"The Athens post (Athens, Tenn.)",1851,NA,NA,NA,NA,1851/07/18,NA,7,18,seq-2,ed-1,2,Tennessee,87720_0,NA,NA,NA,NA,NA,0,sn84024443,https://articleextractor.org/pages/87720/tu_nancy_ver01/sn84024443,1851-07-18,https://articleextractor.org/pages/87720/tu_nancy_ver01/sn84024443/1851/07/18/ed-1/seq-2/0?user_id=6
NA,NA,Richmond daily times (Richmond [Va.]),1851,NA,NA,NA,NA,1851/07/21,NA,7,21,seq-1,ed-1,2,Virginia,87550_0,NA,NA,NA,NA,NA,0,sn84024692,https://articleextractor.org/pages/87550/vi_icelandic_ver01/sn84024692,1851-07-21,https://articleextractor.org/pages/87550/vi_icelandic_ver01/sn84024692/1851/07/21/ed-1/seq-1/0?user_id=6
NA,NA,Richmond daily times (Richmond [Va.]),1851,NA,NA,NA,NA,1851/07/22,NA,7,22,seq-2,ed-1,2,Virginia,87560_0,NA,NA,NA,NA,NA,0,sn84024692,https://articleextractor.org/pages/87560/vi_icelandic_ver01/sn84024692,1851-07-22,https://articleextractor.org/pages/87560/vi_icelandic_ver01/sn84024692/1851/07/22/ed-1/seq-2/0?user_id=6
NA,NA,"Alexandria gazette (Alexandria, D.C...)",1851,NA,NA,NA,NA,1851/07/23,NA,7,23,seq-2,ed-1,1,District of Columbia,17339_0,NA,NA,NA,NA,NA,0,sn85025007,https://articleextractor.org/pages/17339/vi_crawdads_ver01/sn85025007,1851-07-23,https://articleextractor.org/pages/17339/vi_crawdads_ver01/sn85025007/1851/07/23/ed-1/seq-2/0?user_id=6
NA,NA,"Wilmington journal (Wilmington, N.C...)",1851,NA,NA,NA,NA,1851/07/25,NA,7,25,seq-2,ed-1,3,North Carolina,91175_0,NA,NA,NA,NA,NA,0,sn84026536,https://articleextractor.org/pages/91175/ncu_lumber_ver01/sn84026536,1851-07-25,https://articleextractor.org/pages/91175/ncu_lumber_ver01/sn84026536/1851/07/25/ed-1/seq-2/0?user_id=6
NA,NA,"Wilmington journal (Wilmington, N.C...)",1851,NA,NA,NA,NA,1851/07/25,NA,7,25,seq-2,ed-1,3,North Carolina,91175_1,NA,NA,NA,NA,NA,1,sn84026536,https://articleextractor.org/pages/91175/ncu_lumber_ver01/sn84026536,1851-07-25,https://articleextractor.org/pages/91175/ncu_lumber_ver01/sn84026536/1851/07/25/ed-1/seq-2/0?user_id=6
NA,NA,Richmond daily times (Richmond [Va.]),1851,NA,NA,NA,NA,1851/08/09,NA,8,9,seq-2,ed-1,1,Virginia,17063_0,NA,NA,NA,NA,NA,0,sn84024692,https://articleextractor.org/pages/17063/vi_icelandic_ver01/sn84024692,1851-08-09,https://articleextractor.org/pages/17063/vi_icelandic_ver01/sn84024692/1851/08/09/ed-1/seq-2/0?user_id=6
NA,NA,Richmond daily times (Richmond [Va.]),1851,NA,NA,NA,NA,1851/08/09,NA,8,9,seq-2,ed-1,1,Virginia,17063_1,NA,NA,NA,NA,NA,1,sn84024692,https://articleextractor.org/pages/17063/vi_icelandic_ver01/sn84024692,1851-08-09,https://articleextractor.org/pages/17063/vi_icelandic_ver01/sn84024692/1851/08/09/ed-1/seq-2/0?user_id=6
NA,NA,"The Middlebury register (Middlebury, Vt.)",1851,NA,NA,NA,NA,1851/08/13,NA,8,13,seq-2,ed-1,1,Vermont,17065_0,NA,NA,NA,NA,NA,0,sn83025667,https://articleextractor.org/pages/17065/vtu_irasburg_ver01/sn83025667,1851-08-13,https://articleextractor.org/pages/17065/vtu_irasburg_ver01/sn83025667/1851/08/13/ed-1/seq-2/0?user_id=6
NA,NA,"Wilmington journal (Wilmington, N.C...)",1851,NA,NA,NA,NA,1851/08/15,NA,8,15,seq-2,ed-1,1,North Carolina,17066_0,NA,NA,NA,NA,NA,0,sn84026536,https://articleextractor.org/pages/17066/ncu_lumber_ver01/sn84026536,1851-08-15,https://articleextractor.org/pages/17066/ncu_lumber_ver01/sn84026536/1851/08/15/ed-1/seq-2/0?user_id=6
NA,NA,"The Portsmouth inquirer (Portsmouth, O. ...)",1851,NA,NA,NA,NA,1851/08/18,NA,8,18,seq-2,ed-1,1,Ohio,17068_0,NA,NA,NA,NA,NA,0,sn85026203,https://articleextractor.org/pages/17068/ohi_drake_ver01/sn85026203,1851-08-18,https://articleextractor.org/pages/17068/ohi_drake_ver01/sn85026203/1851/08/18/ed-1/seq-2/0?user_id=6
NA,NA,"The Portsmouth inquirer (Portsmouth, O. ...)",1851,NA,NA,NA,NA,1851/08/18,NA,8,18,seq-2,ed-1,1,Ohio,17068_1,NA,NA,NA,NA,NA,1,sn85026203,https://articleextractor.org/pages/17068/ohi_drake_ver01/sn85026203,1851-08-18,https://articleextractor.org/pages/17068/ohi_drake_ver01/sn85026203/1851/08/18/ed-1/seq-2/0?user_id=6
NA,NA,Richmond daily times (Richmond [Va.]),1851,NA,NA,NA,NA,1851/08/18,NA,8,18,seq-2,ed-1,1,Virginia,17069_0,NA,NA,NA,NA,NA,0,sn84024692,https://articleextractor.org/pages/17069/vi_icelandic_ver01/sn84024692,1851-08-18,https://articleextractor.org/pages/17069/vi_icelandic_ver01/sn84024692/1851/08/18/ed-1/seq-2/0?user_id=6
NA,NA,Lynchburg Virginian (Lynchburg [Va.]),1851,NA,NA,NA,NA,1851/08/18,NA,8,18,seq-3,ed-1,1,Virginia,17070_0,NA,NA,NA,NA,NA,0,sn84024649,https://articleextractor.org/pages/17070/vi_exmoor_ver01/sn84024649,1851-08-18,https://articleextractor.org/pages/17070/vi_exmoor_ver01/sn84024649/1851/08/18/ed-1/seq-3/0?user_id=6
NA,NA,The southern press (Washington [D.C...),1851,NA,NA,NA,NA,1851/08/19,NA,8,19,seq-2,ed-1,1,District of Columbia,17071_0,NA,NA,NA,NA,NA,0,sn82014764,https://articleextractor.org/pages/17071/dlc_elf_ver03/sn82014764,1851-08-19,https://articleextractor.org/pages/17071/dlc_elf_ver03/sn82014764/1851/08/19/ed-1/seq-2/0?user_id=6
NA,NA,"Weekly North Carolina standard (Raleigh, N.C.)",1851,NA,NA,NA,NA,1851/08/20,NA,8,20,seq-3,ed-1,3,North Carolina,87769_0,NA,NA,NA,NA,NA,0,sn84045030,https://articleextractor.org/pages/87769/ncu_alligator_ver01/sn84045030,1851-08-20,https://articleextractor.org/pages/87769/ncu_alligator_ver01/sn84045030/1851/08/20/ed-1/seq-3/0?user_id=6
NA,NA,"North Carolina standard (Raleigh, N.C.)",1851,NA,NA,NA,NA,1851/08/20,NA,8,20,seq-3,ed-1,3,North Carolina,87770_0,NA,NA,NA,NA,NA,0,sn84024517,https://articleextractor.org/pages/87770/ncu_broad_ver01/sn84024517,1851-08-20,https://articleextractor.org/pages/87770/ncu_broad_ver01/sn84024517/1851/08/20/ed-1/seq-3/0?user_id=6
NA,NA,NA,1851,NA,NA,NA,NA,1851/08/21,NA,8,21,seq-2,ed-1,1,Missouri,17074_0,NA,NA,NA,NA,NA,0,sn86063325,https://articleextractor.org/pages/17074/mohi_henri_ver01/sn86063325,1851-08-21,https://articleextractor.org/pages/17074/mohi_henri_ver01/sn86063325/1851/08/21/ed-1/seq-2/0?user_id=6
NA,NA,Indiana State sentinel (Indianapolis),1851,NA,NA,NA,NA,1851/08/28,NA,8,28,seq-4,ed-1,1,Indiana,17075_0,NA,NA,NA,NA,NA,0,sn82015677,https://articleextractor.org/pages/17075/in_hoosier_ver01/sn82015677,1851-08-28,https://articleextractor.org/pages/17075/in_hoosier_ver01/sn82015677/1851/08/28/ed-1/seq-4/0?user_id=6
NA,NA,"The primitive Republican. (Columbus, Miss.)",1851,NA,NA,NA,NA,1851/08/28,NA,8,28,seq-2,ed-1,2,Mississippi,18189_0,NA,NA,NA,NA,NA,0,sn87065038,https://articleextractor.org/pages/18189/msar_cloudchaser_ver01/sn87065038,1851-08-28,https://articleextractor.org/pages/18189/msar_cloudchaser_ver01/sn87065038/1851/08/28/ed-1/seq-2/0?user_id=6
NA,NA,"The Athens post (Athens, Tenn.)",1851,NA,NA,NA,NA,1851/08/29,NA,8,29,seq-1,ed-1,2,Tennessee,87721_0,NA,NA,NA,NA,NA,0,sn84024443,https://articleextractor.org/pages/87721/tu_nancy_ver01/sn84024443,1851-08-29,https://articleextractor.org/pages/87721/tu_nancy_ver01/sn84024443/1851/08/29/ed-1/seq-1/0?user_id=6
NA,NA,"Tarboro' press (Tarborough, (Ed...))",1851,NA,NA,NA,NA,1851/09/06,NA,9,6,seq-1,ed-1,1,North Carolina,14022_0,NA,NA,NA,NA,NA,0,sn85042204,https://articleextractor.org/pages/14022/ncu_dan_ver01/sn85042204,1851-09-06,https://articleextractor.org/pages/14022/ncu_dan_ver01/sn85042204/1851/09/06/ed-1/seq-1/0?user_id=6
NA,NA,"Tarboro' press (Tarborough, (Ed...))",1851,NA,NA,NA,NA,1851/09/06,NA,9,6,seq-1,ed-1,1,North Carolina,14022_1,NA,NA,NA,NA,NA,1,sn85042204,https://articleextractor.org/pages/14022/ncu_dan_ver01/sn85042204,1851-09-06,https://articleextractor.org/pages/14022/ncu_dan_ver01/sn85042204/1851/09/06/ed-1/seq-1/0?user_id=6
NA,NA,"Tarboro' press (Tarborough, (Ed...))",1851,NA,NA,NA,NA,1851/09/06,NA,9,6,seq-1,ed-1,1,North Carolina,14022_2,NA,NA,NA,NA,NA,2,sn85042204,https://articleextractor.org/pages/14022/ncu_dan_ver01/sn85042204,1851-09-06,https://articleextractor.org/pages/14022/ncu_dan_ver01/sn85042204/1851/09/06/ed-1/seq-1/0?user_id=6
NA,NA,The North-Carolinian (Fayetteville [N...),1851,NA,NA,NA,NA,1851/09/06,NA,9,6,seq-3,ed-1,1,North Carolina,17078_0,NA,NA,NA,NA,NA,0,sn84020750,https://articleextractor.org/pages/17078/ncu_jefferson_ver02/sn84020750,1851-09-06,https://articleextractor.org/pages/17078/ncu_jefferson_ver02/sn84020750/1851/09/06/ed-1/seq-3/0?user_id=6
NA,NA,Indiana State sentinel (Indianapolis),1851,NA,NA,NA,NA,1851/09/18,NA,9,18,seq-1,ed-1,1,Indiana,17079_0,NA,NA,NA,NA,NA,0,sn82015677,https://articleextractor.org/pages/17079/in_hoosier_ver01/sn82015677,1851-09-18,https://articleextractor.org/pages/17079/in_hoosier_ver01/sn82015677/1851/09/18/ed-1/seq-1/0?user_id=6
NA,NA,"Green-Mountain freeman (Montpelier, Vt.)",1851,NA,NA,NA,NA,1851/09/18,NA,9,18,seq-3,ed-1,2,Vermont,87561_0,NA,NA,NA,NA,NA,0,sn84023209,https://articleextractor.org/pages/87561/vtu_hildene_ver01/sn84023209,1851-09-18,https://articleextractor.org/pages/87561/vtu_hildene_ver01/sn84023209/1851/09/18/ed-1/seq-3/0?user_id=6
NA,NA,The republic (Washington [D.C...),1851,NA,NA,NA,NA,1851/09/24,NA,9,24,seq-3,ed-1,1,District of Columbia,14222_0,NA,NA,NA,NA,NA,0,sn82014434,https://articleextractor.org/pages/14222/dlc_dragon_ver01/sn82014434,1851-09-24,https://articleextractor.org/pages/14222/dlc_dragon_ver01/sn82014434/1851/09/24/ed-1/seq-3/0?user_id=6
NA,NA,Richmond daily times (Richmond [Va.]),1851,NA,NA,NA,NA,1851/09/25,NA,9,25,seq-2,ed-1,1,Virginia,17337_0,NA,NA,NA,NA,NA,0,sn84024692,https://articleextractor.org/pages/17337/vi_icelandic_ver01/sn84024692,1851-09-25,https://articleextractor.org/pages/17337/vi_icelandic_ver01/sn84024692/1851/09/25/ed-1/seq-2/0?user_id=6
NA,NA,"Wilmington journal (Wilmington, N.C...)",1851,NA,NA,NA,NA,1851/09/26,NA,9,26,seq-2,ed-1,1,North Carolina,17335_0,NA,NA,NA,NA,NA,0,sn84026536,https://articleextractor.org/pages/17335/ncu_lumber_ver01/sn84026536,1851-09-26,https://articleextractor.org/pages/17335/ncu_lumber_ver01/sn84026536/1851/09/26/ed-1/seq-2/0?user_id=6
NA,NA,"Wilmington journal (Wilmington, N.C...)",1851,NA,NA,NA,NA,1851/09/26,NA,9,26,seq-1,ed-1,1,North Carolina,17336_0,NA,NA,NA,NA,NA,0,sn84026536,https://articleextractor.org/pages/17336/ncu_lumber_ver01/sn84026536,1851-09-26,https://articleextractor.org/pages/17336/ncu_lumber_ver01/sn84026536/1851/09/26/ed-1/seq-1/0?user_id=6
NA,NA,"Tarboro' press (Tarborough, (Ed...))",1851,NA,NA,NA,NA,1851/10/11,NA,10,11,seq-1,ed-1,1,North Carolina,17334_0,NA,NA,NA,NA,NA,0,sn85042204,https://articleextractor.org/pages/17334/ncu_dan_ver01/sn85042204,1851-10-11,https://articleextractor.org/pages/17334/ncu_dan_ver01/sn85042204/1851/10/11/ed-1/seq-1/0?user_id=6
NA,NA,Meigs County telegraph (Pomeroy [Ohio]),1851,NA,NA,NA,NA,1851/10/28,NA,10,28,seq-2,ed-1,1,Ohio,17333_0,NA,NA,NA,NA,NA,0,sn85038183,https://articleextractor.org/pages/17333/ohi_drake_ver01/sn85038183,1851-10-28,https://articleextractor.org/pages/17333/ohi_drake_ver01/sn85038183/1851/10/28/ed-1/seq-2/0?user_id=6
NA,NA,"Gallipolis journal (Gallipolis, Ohi...)",1851,NA,NA,NA,NA,1851/10/30,NA,10,30,seq-3,ed-1,1,Ohio,17332_0,NA,NA,NA,NA,NA,0,sn85038121,https://articleextractor.org/pages/17332/ohi_edgar_ver01/sn85038121,1851-10-30,https://articleextractor.org/pages/17332/ohi_edgar_ver01/sn85038121/1851/10/30/ed-1/seq-3/0?user_id=6
NA,NA,"The Hillsdale standard (Hillsdale, Mich...)",1851,NA,NA,NA,NA,1851/11/04,NA,11,4,seq-1,ed-1,1,Michigan,17331_0,NA,NA,NA,NA,NA,0,sn85033637,https://articleextractor.org/pages/17331/mimtptc_beulah_ver01/sn85033637,1851-11-04,https://articleextractor.org/pages/17331/mimtptc_beulah_ver01/sn85033637/1851/11/04/ed-1/seq-1/0?user_id=6
NA,NA,"The Hillsdale standard (Hillsdale, Mich...)",1851,NA,NA,NA,NA,1851/11/04,NA,11,4,seq-1,ed-1,1,Michigan,17331_1,NA,NA,NA,NA,NA,1,sn85033637,https://articleextractor.org/pages/17331/mimtptc_beulah_ver01/sn85033637,1851-11-04,https://articleextractor.org/pages/17331/mimtptc_beulah_ver01/sn85033637/1851/11/04/ed-1/seq-1/0?user_id=6
NA,NA,"The Athens post (Athens, Tenn.)",1851,NA,NA,NA,NA,1851/11/21,NA,11,21,seq-2,ed-1,1,Tennessee,17330_0,NA,NA,NA,NA,NA,0,sn84024443,https://articleextractor.org/pages/17330/tu_nancy_ver01/sn84024443,1851-11-21,https://articleextractor.org/pages/17330/tu_nancy_ver01/sn84024443/1851/11/21/ed-1/seq-2/0?user_id=6
NA,NA,"The daily crescent ([New Orleans, L...)",1851,NA,NA,NA,NA,1851/12/05,NA,12,5,seq-2,ed-1,1,Louisiana,17544_0,NA,NA,NA,NA,NA,0,sn82015378,https://articleextractor.org/pages/17544/lu_diglett_ver01/sn82015378,1851-12-05,https://articleextractor.org/pages/17544/lu_diglett_ver01/sn82015378/1851/12/05/ed-1/seq-2/0?user_id=6
NA,NA,"Grand River times (Grand Haven, Mi...)",1851,NA,NA,NA,NA,1851/12/23,NA,12,23,seq-2,ed-1,2,Michigan,87553_0,NA,NA,NA,NA,NA,0,sn85026466,https://articleextractor.org/pages/87553/mimtptc_alpena_ver01/sn85026466,1851-12-23,https://articleextractor.org/pages/87553/mimtptc_alpena_ver01/sn85026466/1851/12/23/ed-1/seq-2/0?user_id=6
NA,NA,The southern press (Washington [D.C...),1852,NA,NA,NA,NA,1852/01/03,NA,1,3,seq-2,ed-1,1,District of Columbia,17328_0,NA,NA,NA,NA,NA,0,sn82014764,https://articleextractor.org/pages/17328/dlc_elf_ver03/sn82014764,1852-01-03,https://articleextractor.org/pages/17328/dlc_elf_ver03/sn82014764/1852/01/03/ed-1/seq-2/0?user_id=6
NA,NA,NA,1852,NA,NA,NA,NA,1852/01/15,NA,1,15,seq-3,ed-1,1,Iowa,16981_0,NA,NA,NA,NA,NA,0,sn86081965,https://articleextractor.org/pages/16981/iahi_bellsprout_ver01/sn86081965,1852-01-15,https://articleextractor.org/pages/16981/iahi_bellsprout_ver01/sn86081965/1852/01/15/ed-1/seq-3/0?user_id=6
NA,NA,"New Orleans daily crescent ([New Orleans, L...)",1852,NA,NA,NA,NA,1852/01/21,NA,1,21,seq-3,ed-1,1,Louisiana,16982_0,NA,NA,NA,NA,NA,0,sn82015753,https://articleextractor.org/pages/16982/lu_pearse_ver01/sn82015753,1852-01-21,https://articleextractor.org/pages/16982/lu_pearse_ver01/sn82015753/1852/01/21/ed-1/seq-3/0?user_id=6
NA,NA,"The Hillsdale standard (Hillsdale, Mich...)",1852,NA,NA,NA,NA,1852/01/27,NA,1,27,seq-1,ed-1,2,Michigan,87725_0,NA,NA,NA,NA,NA,0,sn85033637,https://articleextractor.org/pages/87725/mimtptc_beulah_ver01/sn85033637,1852-01-27,https://articleextractor.org/pages/87725/mimtptc_beulah_ver01/sn85033637/1852/01/27/ed-1/seq-1/0?user_id=6
NA,NA,"The Yazoo Democrat. (Yazoo City, Mis...)",1852,NA,NA,NA,NA,1852/01/28,NA,1,28,seq-2,ed-1,2,Mississippi,18187_0,NA,NA,NA,NA,NA,0,sn87065704,https://articleextractor.org/pages/18187/msar_minuette_ver01/sn87065704,1852-01-28,https://articleextractor.org/pages/18187/msar_minuette_ver01/sn87065704/1852/01/28/ed-1/seq-2/0?user_id=6
NA,NA,Richmond daily times (Richmond [Va.]),1852,NA,NA,NA,NA,1852/02/03,NA,2,3,seq-3,ed-1,3,Virginia,87732_0,NA,NA,NA,NA,NA,0,sn84024692,https://articleextractor.org/pages/87732/vi_icelandic_ver01/sn84024692,1852-02-03,https://articleextractor.org/pages/87732/vi_icelandic_ver01/sn84024692/1852/02/03/ed-1/seq-3/0?user_id=6
NA,NA,"The Hillsdale standard (Hillsdale, Mich...)",1852,NA,NA,NA,NA,1852/02/10,NA,2,10,seq-1,ed-1,1,Michigan,16986_0,NA,NA,NA,NA,NA,0,sn85033637,https://articleextractor.org/pages/16986/mimtptc_beulah_ver01/sn85033637,1852-02-10,https://articleextractor.org/pages/16986/mimtptc_beulah_ver01/sn85033637/1852/02/10/ed-1/seq-1/0?user_id=6
NA,NA,Richmond daily times (Richmond [Va.]),1852,NA,NA,NA,NA,1852/03/13,NA,3,13,seq-2,ed-1,2,Virginia,87724_0,NA,NA,NA,NA,NA,0,sn84024692,https://articleextractor.org/pages/87724/vi_icelandic_ver01/sn84024692,1852-03-13,https://articleextractor.org/pages/87724/vi_icelandic_ver01/sn84024692/1852/03/13/ed-1/seq-2/0?user_id=6
NA,NA,The daily dispatch (Richmond [Va.]),1852,NA,NA,NA,NA,1852/03/15,NA,3,15,seq-2,ed-1,2,Virginia,87729_0,NA,NA,NA,NA,NA,0,sn84024738,https://articleextractor.org/pages/87729/vi_manowar_ver01/sn84024738,1852-03-15,https://articleextractor.org/pages/87729/vi_manowar_ver01/sn84024738/1852/03/15/ed-1/seq-2/0?user_id=6
NA,NA,Richmond daily times (Richmond [Va.]),1852,NA,NA,NA,NA,1852/03/16,NA,3,16,seq-2,ed-1,1,Virginia,16989_0,NA,NA,NA,NA,NA,0,sn84024692,https://articleextractor.org/pages/16989/vi_icelandic_ver01/sn84024692,1852-03-16,https://articleextractor.org/pages/16989/vi_icelandic_ver01/sn84024692/1852/03/16/ed-1/seq-2/0?user_id=6
NA,NA,"Semi-weekly North-Carolina standard (Raleigh, N.C.)",1852,NA,NA,NA,NA,1852/03/17,NA,3,17,seq-3,ed-1,2,North Carolina,87727_0,NA,NA,NA,NA,NA,0,sn84024518,https://articleextractor.org/pages/87727/ncu_broad_ver01/sn84024518,1852-03-17,https://articleextractor.org/pages/87727/ncu_broad_ver01/sn84024518/1852/03/17/ed-1/seq-3/0?user_id=6
